Date,Open,High,Low,Close,Adj Close,Volume
2016-04-12,25056.470703125,25180.01953125,24996.439453125,25145.58984375,25145.58984375,11500
2016-04-13,25358.419921875,25671.5,25358.419921875,25626.75,25626.75,14600
2016-04-18,25833.16015625,25870.029296875,25634.119140625,25816.359375,25816.359375,8500
2016-04-20,25942.33984375,25956.33984375,25716.810546875,25844.1796875,25844.1796875,11300
2016-04-21,25979.6796875,26080.0703125,25783.119140625,25880.380859375,25880.380859375,18100
2016-04-22,25892.490234375,25922.01953125,25771.880859375,25838.140625,25838.140625,13400
2016-04-25,25891.029296875,25891.029296875,25585.9296875,25678.9296875,25678.9296875,8200
2016-04-26,25604.919921875,26055.0,25549.05078125,26007.30078125,26007.30078125,11200
2016-04-27,25956.419921875,26092.9296875,25885.240234375,26064.119140625,26064.119140625,11200
2016-04-28,26078.279296875,26100.5390625,25561.169921875,25603.099609375,25603.099609375,14600
2016-04-29,25612.91015625,25755.4296875,25424.029296875,25606.619140625,25606.619140625,14600
2016-05-02,25565.439453125,25565.439453125,25341.140625,25436.970703125,25436.970703125,7700
2016-05-03,25500.140625,25705.9609375,25192.939453125,25229.69921875,25229.69921875,11000
2016-05-04,25210.869140625,25245.69921875,25061.0390625,25101.73046875,25101.73046875,15800
2016-05-05,25187.66015625,25394.099609375,25162.939453125,25262.2109375,25262.2109375,11300
2016-05-06,25223.669921875,25260.48046875,25057.9296875,25228.5,25228.5,11300
2016-05-09,25321.830078125,25709.6796875,25302.859375,25688.859375,25688.859375,11700
2016-05-10,25682.98046875,25809.9296875,25614.240234375,25772.529296875,25772.529296875,10500
2016-05-11,25548.970703125,25762.490234375,25409.240234375,25597.01953125,25597.01953125,9300
2016-05-12,25684.599609375,25827.029296875,25620.26953125,25790.220703125,25790.220703125,9800
2016-05-13,25739.939453125,25743.689453125,25400.26953125,25489.5703125,25489.5703125,12500
2016-05-16,25528.80078125,25688.4609375,25351.619140625,25653.23046875,25653.23046875,12900
2016-05-17,25756.140625,25927.310546875,25733.759765625,25773.609375,25773.609375,11400
2016-05-18,25671.48046875,25747.0,25503.400390625,25704.609375,25704.609375,9800
2016-05-19,25713.83984375,25714.560546875,25351.990234375,25399.720703125,25399.720703125,14400
2016-05-20,25428.419921875,25506.060546875,25251.900390625,25301.900390625,25301.900390625,13600
2016-05-23,25447.720703125,25519.259765625,25207.779296875,25230.359375,25230.359375,11300
2016-05-24,25256.970703125,25340.470703125,25181.470703125,25305.470703125,25305.470703125,10700
2016-05-25,25432.099609375,25897.869140625,25430.58984375,25881.169921875,25881.169921875,9500
2016-05-26,26008.25,26398.939453125,25941.509765625,26366.6796875,26366.6796875,13900
2016-05-27,26415.9296875,26677.4296875,26405.279296875,26653.599609375,26653.599609375,20800
2016-05-30,26694.75,26794.9609375,26623.330078125,26725.599609375,26725.599609375,14800
2016-05-31,26817.75,26837.19921875,26561.580078125,26667.9609375,26667.9609375,26500
2016-06-01,26684.4609375,26857.25,26671.859375,26713.9296875,26713.9296875,13400
2016-06-02,26694.279296875,26885.16015625,26641.01953125,26843.140625,26843.140625,11100
2016-06-03,26919.23046875,27008.140625,26792.0703125,26843.029296875,26843.029296875,13000
2016-06-06,26897.83984375,26901.419921875,26729.5390625,26777.44921875,26777.44921875,8700
2016-06-07,26833.5390625,27082.630859375,26829.529296875,27009.669921875,27009.669921875,14800
2016-06-08,27085.240234375,27105.41015625,26973.7109375,27020.66015625,27020.66015625,12500
2016-06-09,26994.48046875,26994.91015625,26692.349609375,26763.4609375,26763.4609375,10100
2016-06-10,26742.259765625,26972.060546875,26620.5,26635.75,26635.75,10100
2016-06-13,26468.26953125,26468.26953125,26262.26953125,26396.76953125,26396.76953125,9100
2016-06-14,26482.5,26485.44921875,26264.810546875,26395.7109375,26395.7109375,7800
2016-06-15,26500.7890625,26752.58984375,26446.58984375,26726.33984375,26726.33984375,12300
2016-06-16,26686.029296875,26686.029296875,26314.91015625,26525.4609375,26525.4609375,12600
2016-06-17,26653.849609375,26730.55078125,26538.509765625,26625.91015625,26625.91015625,9300
2016-06-20,26497.109375,26885.490234375,26447.880859375,26866.919921875,26866.919921875,9500
2016-06-21,26907.419921875,26925.640625,26754.599609375,26812.779296875,26812.779296875,7000
2016-06-22,26791.6796875,26887.2890625,26617.44921875,26765.650390625,26765.650390625,7700
2016-06-23,26753.19921875,27060.98046875,26736.51953125,27002.220703125,27002.220703125,9300
2016-06-24,26367.48046875,26435.849609375,25911.330078125,26397.7109375,26397.7109375,24400
2016-06-27,26347.810546875,26493.509765625,26262.720703125,26402.9609375,26402.9609375,18300
2016-06-28,26410.66015625,26583.330078125,26378.4609375,26524.55078125,26524.55078125,8100
2016-06-29,26627.150390625,26776.169921875,26606.310546875,26740.390625,26740.390625,7700
2016-06-30,26926.169921875,27069.23046875,26872.58984375,26999.720703125,26999.720703125,8600
2016-07-01,27064.330078125,27243.359375,27061.400390625,27144.91015625,27144.91015625,10000
2016-07-04,27314.439453125,27385.66015625,27251.060546875,27278.759765625,27278.759765625,8300
2016-07-05,27340.720703125,27348.66015625,27127.30078125,27166.869140625,27166.869140625,10400
2016-07-07,27209.970703125,27288.220703125,27146.94921875,27201.490234375,27201.490234375,8800
2016-07-08,27292.19921875,27294.8203125,27034.140625,27126.900390625,27126.900390625,13900
2016-07-11,27358.23046875,27647.48046875,27358.23046875,27626.689453125,27626.689453125,23900
2016-07-12,27667.810546875,27828.740234375,27667.810546875,27808.140625,27808.140625,12200
2016-07-13,27912.140625,27928.759765625,27752.140625,27815.1796875,27815.1796875,17600
2016-07-14,27857.80078125,27967.76953125,27763.150390625,27942.109375,27942.109375,10500
2016-07-15,27966.140625,28048.69921875,27735.869140625,27836.5,27836.5,16300
2016-07-18,27920.66015625,28013.5,27697.689453125,27746.66015625,27746.66015625,20500
2016-07-19,27790.05078125,27826.689453125,27637.98046875,27787.619140625,27787.619140625,16800
2016-07-20,27775.69921875,27935.1796875,27759.7109375,27915.890625,27915.890625,12500
2016-07-21,27980.0703125,27988.759765625,27687.5390625,27710.51953125,27710.51953125,12200
2016-07-22,27721.720703125,27832.44921875,27646.2109375,27803.240234375,27803.240234375,9500
2016-07-25,27753.9609375,28110.369140625,27736.509765625,28095.33984375,28095.33984375,15300
2016-07-26,28121.369140625,28149.529296875,27927.130859375,27976.51953125,27976.51953125,11100
2016-07-27,27976.140625,28210.880859375,27899.9296875,28024.330078125,28024.330078125,10400
2016-07-28,28108.779296875,28240.19921875,28064.900390625,28208.619140625,28208.619140625,14600
2016-07-29,28232.869140625,28233.470703125,28037.869140625,28051.859375,28051.859375,11500
2016-08-01,28083.080078125,28284.849609375,27873.529296875,28003.119140625,28003.119140625,13700
2016-08-02,28069.119140625,28175.220703125,27943.91015625,27981.7109375,27981.7109375,10100
2016-08-03,28008.51953125,28015.4296875,27647.140625,27697.509765625,27697.509765625,11800
2016-08-04,27899.880859375,27921.91015625,27627.970703125,27714.369140625,27714.369140625,14600
2016-08-05,27810.55078125,28110.369140625,27795.740234375,28078.349609375,28078.349609375,13700
2016-08-08,28181.919921875,28226.380859375,28128.060546875,28182.5703125,28182.5703125,20300
2016-08-09,28289.220703125,28289.9609375,27956.76953125,28085.16015625,28085.16015625,14200
2016-08-10,28133.359375,28143.279296875,27736.619140625,27774.880859375,27774.880859375,15400
2016-08-11,27805.939453125,27902.390625,27697.330078125,27859.599609375,27859.599609375,9900
2016-08-12,27919.94921875,28203.26953125,27900.91015625,28152.400390625,28152.400390625,21000
2016-08-16,28190.0390625,28199.099609375,27942.650390625,28064.609375,28064.609375,14600
2016-08-17,28061.7890625,28174.30078125,27960.140625,28005.369140625,28005.369140625,11600
2016-08-18,28077.640625,28214.169921875,28077.0,28123.439453125,28123.439453125,12500
2016-08-19,28167.66015625,28212.30078125,28026.119140625,28077.0,28077.0,15600
2016-08-22,28088.0703125,28143.279296875,27918.05078125,27985.5390625,27985.5390625,12600
2016-08-23,28012.560546875,28028.98046875,27854.4296875,27990.2109375,27990.2109375,12400
2016-08-24,28065.25,28108.390625,27959.869140625,28059.939453125,28059.939453125,8100
2016-08-25,28103.599609375,28154.2109375,27803.240234375,27835.91015625,27835.91015625,6700
2016-08-26,27882.75,27935.880859375,27696.990234375,27782.25,27782.25,9100
2016-08-29,27827.259765625,27952.849609375,27698.7109375,27902.66015625,27902.66015625,11800
2016-08-30,28012.4609375,28478.01953125,28010.66015625,28343.009765625,28343.009765625,10600
2016-08-31,28372.25,28532.25,28363.099609375,28452.169921875,28452.169921875,10400
2016-09-01,28459.08984375,28548.849609375,28386.609375,28423.48046875,28423.48046875,16800
2016-09-02,28498.720703125,28581.580078125,28427.630859375,28532.109375,28532.109375,12000
2016-09-06,28631.26953125,29013.400390625,28631.26953125,28978.01953125,28978.01953125,18200
2016-09-07,29035.669921875,29067.83984375,28911.310546875,28926.359375,28926.359375,19800
2016-09-08,28929.4609375,29077.279296875,28854.560546875,29045.279296875,29045.279296875,15000
2016-09-09,29062.900390625,29062.900390625,28755.080078125,28797.25,28797.25,11700
2016-09-12,28481.08984375,28481.109375,28251.310546875,28353.5390625,28353.5390625,13700
2016-09-14,28345.490234375,28416.41015625,28259.380859375,28372.23046875,28372.23046875,11500
2016-09-15,28398.330078125,28454.01953125,28311.109375,28412.890625,28412.890625,9600
2016-09-16,28520.30078125,28778.640625,28494.58984375,28599.029296875,28599.029296875,13400
2016-09-19,28626.599609375,28714.76953125,28552.55078125,28634.5,28634.5,12600
2016-09-20,28690.66015625,28698.810546875,28480.529296875,28523.19921875,28523.19921875,8000
2016-09-21,28554.380859375,28689.359375,28462.330078125,28507.419921875,28507.419921875,12300
2016-09-22,28766.939453125,28871.919921875,28693.0703125,28773.130859375,28773.130859375,10700
2016-09-23,28810.3203125,28825.08984375,28627.380859375,28668.220703125,28668.220703125,13300
2016-09-26,28630.919921875,28630.919921875,28272.029296875,28294.279296875,28294.279296875,16600
2016-09-27,28373.01953125,28432.740234375,28179.33984375,28223.69921875,28223.69921875,8800
2016-09-28,28198.880859375,28378.560546875,28198.30078125,28292.810546875,28292.810546875,10800
2016-09-29,28423.140625,28475.5703125,27719.919921875,27827.529296875,27827.529296875,13600
2016-09-30,27807.8203125,27955.2109375,27716.779296875,27865.9609375,27865.9609375,10500
2016-10-03,27997.2890625,28273.01953125,27919.890625,28243.2890625,28243.2890625,10900
2016-10-04,28377.640625,28404.69921875,28242.25,28334.55078125,28334.55078125,18300
2016-10-05,28425.740234375,28477.650390625,28188.900390625,28220.98046875,28220.98046875,11300
2016-10-06,28298.349609375,28328.560546875,28031.220703125,28106.2109375,28106.2109375,9100
2016-10-07,28129.220703125,28155.6796875,27964.91015625,28061.140625,28061.140625,12700
2016-10-10,28144.279296875,28216.640625,28068.3203125,28082.33984375,28082.33984375,6900
2016-10-13,28042.619140625,28042.619140625,27563.83984375,27643.109375,27643.109375,11900
2016-10-14,27712.220703125,27763.5390625,27548.1796875,27673.599609375,27673.599609375,14000
2016-10-17,27776.140625,27803.2109375,27488.30078125,27529.970703125,27529.970703125,17100
2016-10-18,27656.890625,28064.390625,27652.759765625,28050.880859375,28050.880859375,16200
2016-10-19,28112.359375,28131.0703125,27926.169921875,27984.369140625,27984.369140625,15200
2016-10-20,28031.5703125,28212.5,28031.5703125,28129.83984375,28129.83984375,11300
2016-10-21,28163.41015625,28163.41015625,27957.919921875,28077.1796875,28077.1796875,8500
2016-10-24,28156.58984375,28256.650390625,28075.94921875,28179.080078125,28179.080078125,15100
2016-10-25,28159.08984375,28211.41015625,28013.689453125,28091.419921875,28091.419921875,11000
2016-10-26,28050.55078125,28050.55078125,27759.560546875,27836.509765625,27836.509765625,14100
2016-10-27,27808.630859375,27958.130859375,27665.599609375,27915.900390625,27915.900390625,13600
2016-10-28,27983.140625,28000.140625,27789.83984375,27941.509765625,27941.509765625,11300
2016-11-01,27966.1796875,28029.80078125,27845.630859375,27876.609375,27876.609375,10100
2016-11-02,27679.3203125,27679.3203125,27500.810546875,27527.220703125,27527.220703125,13000
2016-11-03,27518.060546875,27600.740234375,27399.259765625,27430.279296875,27430.279296875,10800
2016-11-04,27465.55078125,27498.91015625,27193.609375,27274.150390625,27274.150390625,24300
2016-11-07,27552.26953125,27591.150390625,27274.150390625,27458.990234375,27458.990234375,11300
2016-11-08,27537.259765625,27646.83984375,27406.759765625,27591.140625,27591.140625,10200
2016-11-09,26251.380859375,27397.380859375,25902.44921875,27252.529296875,27252.529296875,21100
2016-11-10,27605.05078125,27743.4609375,27252.529296875,27517.6796875,27517.6796875,16600
2016-11-11,27344.849609375,27344.849609375,26777.1796875,26818.8203125,26818.8203125,17100
2016-11-15,26809.609375,26809.609375,26253.630859375,26304.630859375,26304.630859375,16400
2016-11-16,26508.939453125,26621.400390625,26239.2109375,26298.689453125,26298.689453125,14200
2016-11-17,26304.900390625,26449.869140625,26155.400390625,26227.619140625,26227.619140625,11000
2016-11-18,26270.19921875,26349.01953125,26106.779296875,26150.240234375,26150.240234375,9600
2016-11-21,26246.69921875,26270.279296875,25717.9296875,25765.140625,25765.140625,9900
2016-11-22,25928.16015625,26039.69921875,25765.509765625,25960.779296875,25960.779296875,8100
2016-11-23,26101.330078125,26130.490234375,25877.16015625,26051.810546875,26051.810546875,8900
2016-11-24,26049.140625,26049.140625,25810.970703125,25860.169921875,25860.169921875,8600
2016-11-25,25953.240234375,26343.94921875,25874.44921875,26316.33984375,26316.33984375,11500
2016-11-28,26303.51953125,26413.990234375,26183.220703125,26350.169921875,26350.169921875,10900
2016-11-29,26408.619140625,26587.0703125,26354.66015625,26394.009765625,26394.009765625,9600
2016-11-30,26441.01953125,26680.55078125,26395.5,26652.810546875,26652.810546875,7800
2016-12-01,26756.66015625,26769.3203125,26540.8203125,26559.919921875,26559.919921875,11300
2016-12-02,26437.369140625,26463.060546875,26182.9296875,26230.66015625,26230.66015625,9600
2016-12-05,26253.48046875,26390.80078125,26125.349609375,26349.099609375,26349.099609375,12800
2016-12-06,26403.619140625,26502.4296875,26356.01953125,26392.759765625,26392.759765625,7600
2016-12-07,26456.2109375,26540.830078125,26164.8203125,26236.869140625,26236.869140625,10500
2016-12-08,26366.51953125,26733.869140625,26357.349609375,26694.279296875,26694.279296875,8200
2016-12-09,26787.140625,26803.759765625,26707.810546875,26747.1796875,26747.1796875,9800
2016-12-12,26725.310546875,26725.310546875,26468.58984375,26515.240234375,26515.240234375,8500
2016-12-13,26607.650390625,26724.970703125,26494.23046875,26697.8203125,26697.8203125,7000
2016-12-14,26707.91015625,26736.33984375,26547.05078125,26602.83984375,26602.83984375,9900
2016-12-15,26497.7109375,26737.859375,26407.580078125,26519.0703125,26519.0703125,12700
2016-12-16,26548.669921875,26594.55078125,26455.2109375,26489.560546875,26489.560546875,7600
2016-12-19,26505.66015625,26505.66015625,26340.380859375,26374.69921875,26374.69921875,7400
2016-12-20,26374.58984375,26435.560546875,26241.4296875,26307.98046875,26307.98046875,7300
2016-12-21,26368.880859375,26396.0,26213.509765625,26242.380859375,26242.380859375,6100
2016-12-22,26224.0703125,26248.44921875,25940.140625,25979.599609375,25979.599609375,7600
2016-12-23,25959.990234375,26143.189453125,25872.380859375,26040.69921875,26040.69921875,7500
2016-12-26,25992.41015625,26008.5703125,25753.740234375,25807.099609375,25807.099609375,5400
2016-12-27,25815.4296875,26249.029296875,25803.189453125,26213.439453125,26213.439453125,8700
2016-12-28,26243.189453125,26415.05078125,26191.720703125,26210.6796875,26210.6796875,8500
2016-12-29,26429.41015625,26429.630859375,26166.669921875,26366.150390625,26366.150390625,6700
2016-12-30,26441.509765625,26678.599609375,26406.529296875,26626.4609375,26626.4609375,8600
2017-01-02,26711.150390625,26720.98046875,26447.060546875,26595.44921875,26595.44921875,8000
2017-01-03,26616.919921875,26724.400390625,26488.369140625,26643.240234375,26643.240234375,9800
2017-01-04,26677.220703125,26723.369140625,26606.060546875,26633.130859375,26633.130859375,8100
2017-01-05,26738.419921875,26917.2109375,26738.419921875,26878.240234375,26878.240234375,9800
2017-01-06,26929.689453125,27009.609375,26733.330078125,26759.23046875,26759.23046875,7800
2017-01-09,26860.810546875,26860.880859375,26701.1796875,26726.55078125,26726.55078125,6400
2017-01-10,26811.630859375,26914.94921875,26804.169921875,26899.560546875,26899.560546875,8600
2017-01-11,26978.439453125,27174.869140625,26978.439453125,27140.41015625,27140.41015625,12000
2017-01-12,27171.66015625,27278.9296875,27166.689453125,27247.16015625,27247.16015625,11700
2017-01-13,27378.009765625,27459.75,27143.0703125,27238.060546875,27238.060546875,10200
2017-01-16,27238.349609375,27335.080078125,27172.6796875,27288.169921875,27288.169921875,12600
2017-01-17,27331.8203125,27381.4296875,27179.189453125,27235.66015625,27235.66015625,8100
2017-01-18,27261.759765625,27422.669921875,27217.650390625,27257.640625,27257.640625,9500
2017-01-19,27253.33984375,27348.189453125,27219.890625,27308.599609375,27308.599609375,10800
2017-01-20,27232.689453125,27264.41015625,27009.810546875,27034.5,27034.5,8800
2017-01-23,26990.9296875,27167.7890625,26963.580078125,27117.33984375,27117.33984375,6600
2017-01-24,27170.880859375,27393.349609375,27140.849609375,27375.580078125,27375.580078125,6800
2017-01-25,27462.830078125,27736.830078125,27439.6796875,27708.140625,27708.140625,12200
2017-01-27,27761.029296875,27980.390625,27759.48046875,27882.4609375,27882.4609375,14300
2017-01-30,27866.80078125,27947.369140625,27813.3203125,27849.560546875,27849.560546875,8600
2017-01-31,27867.919921875,27867.919921875,27624.5390625,27655.9609375,27655.9609375,10700
2017-02-01,27669.080078125,28159.5390625,27590.099609375,28141.640625,28141.640625,18200
2017-02-02,28167.830078125,28299.919921875,28070.810546875,28226.609375,28226.609375,17200
2017-02-03,28270.669921875,28280.580078125,28127.1796875,28240.51953125,28240.51953125,10800
2017-02-06,28340.390625,28487.279296875,28340.390625,28439.279296875,28439.279296875,10000
2017-02-07,28443.23046875,28483.41015625,28239.119140625,28335.16015625,28335.16015625,10800
2017-02-08,28386.080078125,28391.640625,28149.080078125,28289.919921875,28289.919921875,10900
2017-02-09,28349.220703125,28469.48046875,28152.1796875,28329.69921875,28329.69921875,10200
2017-02-10,28367.169921875,28456.1796875,28286.80078125,28334.25,28334.25,13700
2017-02-13,28450.419921875,28458.80078125,28197.380859375,28351.619140625,28351.619140625,9400
2017-02-14,28386.119140625,28393.419921875,28263.44921875,28339.310546875,28339.310546875,11700
2017-02-15,28270.109375,28382.3203125,28102.23046875,28155.560546875,28155.560546875,17800
2017-02-16,28223.849609375,28327.83984375,28146.189453125,28301.26953125,28301.26953125,9700
2017-02-17,28670.4296875,28726.259765625,28410.91015625,28468.75,28468.75,15000
2017-02-20,28481.91015625,28696.529296875,28419.26953125,28661.580078125,28661.580078125,8900
2017-02-21,28716.69921875,28801.0,28597.330078125,28761.58984375,28761.58984375,8400
2017-02-22,28822.400390625,28963.51953125,28789.30078125,28864.7109375,28864.7109375,16300
2017-02-23,28927.669921875,29065.310546875,28860.4609375,28892.970703125,28892.970703125,18400
2017-02-27,28910.5,28961.830078125,28791.189453125,28812.880859375,28812.880859375,12000
2017-02-28,28825.189453125,28876.5390625,28721.119140625,28743.3203125,28743.3203125,10700
2017-03-01,28849.0390625,29029.169921875,28824.169921875,28984.490234375,28984.490234375,14600
2017-03-02,29117.380859375,29145.619140625,28784.310546875,28839.7890625,28839.7890625,10800
2017-03-03,28827.5,28860.130859375,28716.2109375,28832.44921875,28832.44921875,9300
2017-03-06,28859.2109375,29070.19921875,28856.119140625,29048.189453125,29048.189453125,12100
2017-03-07,29092.16015625,29098.169921875,28957.6796875,28999.560546875,28999.560546875,9700
2017-03-08,29021.060546875,29022.3203125,28815.48046875,28901.939453125,28901.939453125,16300
2017-03-09,28909.69921875,28986.720703125,28815.01953125,28929.130859375,28929.130859375,401500
2017-03-10,29006.0,29076.630859375,28851.0390625,28946.23046875,28946.23046875,15900
2017-03-14,29437.23046875,29561.9296875,29356.05078125,29442.630859375,29442.630859375,29200
2017-03-15,29452.859375,29500.080078125,29358.91015625,29398.109375,29398.109375,392500
2017-03-16,29482.830078125,29614.7890625,29482.830078125,29585.849609375,29585.849609375,18400
2017-03-17,29755.740234375,29824.619140625,29601.859375,29648.990234375,29648.990234375,14500
2017-03-20,29653.5390625,29699.48046875,29482.400390625,29518.740234375,29518.740234375,400800
2017-03-21,29525.880859375,29585.05078125,29380.140625,29485.44921875,29485.44921875,11500
2017-03-22,29341.41015625,29341.41015625,29137.48046875,29167.6796875,29167.6796875,14700
2017-03-23,29201.009765625,29373.7890625,29198.080078125,29332.16015625,29332.16015625,26000
2017-03-24,29350.599609375,29539.849609375,29350.169921875,29421.400390625,29421.400390625,21000
2017-03-27,29395.6796875,29420.69921875,29163.5390625,29237.150390625,29237.150390625,15100
2017-03-28,29301.220703125,29442.1796875,29301.220703125,29409.51953125,29409.51953125,33500
2017-03-29,29463.009765625,29554.390625,29439.419921875,29531.4296875,29531.4296875,41600
2017-03-30,29538.029296875,29684.5390625,29521.650390625,29647.419921875,29647.419921875,15700
2017-03-31,29633.91015625,29687.640625,29552.609375,29620.5,29620.5,11800
2017-04-03,29737.73046875,29926.939453125,29705.720703125,29910.220703125,29910.220703125,10100
2017-04-05,29996.029296875,30007.48046875,29817.689453125,29974.240234375,29974.240234375,11200
2017-04-06,29946.890625,29954.25,29817.58984375,29927.33984375,29927.33984375,11300
2017-04-07,29850.7109375,29886.119140625,29668.44921875,29706.609375,29706.609375,14700
2017-04-10,29752.619140625,29831.3203125,29553.0390625,29575.740234375,29575.740234375,10700
2017-04-11,29630.060546875,29804.509765625,29570.580078125,29788.349609375,29788.349609375,10800
2017-04-12,29838.8203125,29838.8203125,29549.740234375,29643.48046875,29643.48046875,8500
2017-04-13,29637.119140625,29660.48046875,29442.259765625,29461.44921875,29461.44921875,10700
2017-04-17,29470.26953125,29494.080078125,29363.279296875,29413.66015625,29413.66015625,6700
2017-04-18,29487.779296875,29701.189453125,29286.380859375,29319.099609375,29319.099609375,12100
2017-04-19,29369.900390625,29388.25,29241.48046875,29336.5703125,29336.5703125,11600
2017-04-20,29358.58984375,29453.060546875,29341.6796875,29422.390625,29422.390625,14600
2017-04-21,29575.66015625,29584.33984375,29259.419921875,29365.30078125,29365.30078125,11300
2017-04-24,29407.6796875,29681.330078125,29392.990234375,29655.83984375,29655.83984375,8900
2017-04-25,29825.140625,29961.8203125,29780.83984375,29943.240234375,29943.240234375,8600
2017-04-26,30030.19921875,30167.08984375,29968.5703125,30133.349609375,30133.349609375,10900
2017-04-27,30141.390625,30184.220703125,29973.400390625,30029.740234375,30029.740234375,10700
2017-04-28,30064.599609375,30067.640625,29848.2109375,29918.400390625,29918.400390625,11300
2017-05-02,30021.490234375,30069.240234375,29804.119140625,29921.1796875,29921.1796875,11700
2017-05-03,29984.94921875,30020.58984375,29846.5703125,29894.80078125,29894.80078125,11300
2017-05-04,30069.720703125,30169.94921875,30007.400390625,30126.2109375,30126.2109375,22300
2017-05-05,30142.140625,30176.55078125,29823.599609375,29858.80078125,29858.80078125,15900
2017-05-08,29915.119140625,30016.0390625,29877.41015625,29926.150390625,29926.150390625,10000
2017-05-09,29977.5,30017.8203125,29911.439453125,29933.25,29933.25,8400
2017-05-10,29988.779296875,30271.599609375,29987.439453125,30248.169921875,30248.169921875,11000
2017-05-11,30309.7109375,30366.4296875,30207.109375,30250.98046875,30250.98046875,10700
2017-05-12,30285.609375,30299.740234375,30111.44921875,30188.150390625,30188.150390625,11100
2017-05-15,30287.369140625,30357.9609375,30273.619140625,30322.119140625,30322.119140625,8000
2017-05-16,30391.48046875,30591.55078125,30363.369140625,30582.599609375,30582.599609375,13600
2017-05-17,30616.529296875,30692.44921875,30519.140625,30658.76953125,30658.76953125,14900
2017-05-18,30466.8203125,30575.830078125,30393.720703125,30434.7890625,30434.7890625,16200
2017-05-19,30539.650390625,30712.349609375,30338.51953125,30464.919921875,30464.919921875,13800
2017-05-22,30638.880859375,30712.150390625,30516.869140625,30570.970703125,30570.970703125,11400
2017-05-23,30553.890625,30610.640625,30316.919921875,30365.25,30365.25,18700
2017-05-24,30446.76953125,30534.150390625,30247.599609375,30301.640625,30301.640625,11300
2017-05-25,30374.810546875,30793.4296875,30352.259765625,30750.029296875,30750.029296875,10000
2017-05-26,30765.76953125,31074.0703125,30745.5703125,31028.2109375,31028.2109375,14600
2017-05-29,30944.380859375,31214.390625,30869.900390625,31109.279296875,31109.279296875,14900
2017-05-30,31111.73046875,31220.380859375,31064.0390625,31159.400390625,31159.400390625,9600
2017-05-31,31222.509765625,31255.279296875,31107.48046875,31145.80078125,31145.80078125,13000
2017-06-01,31117.08984375,31213.119140625,31062.01953125,31137.58984375,31137.58984375,8300
2017-06-02,31205.369140625,31332.560546875,31190.400390625,31273.2890625,31273.2890625,8500
2017-06-05,31274.740234375,31355.419921875,31198.220703125,31309.490234375,31309.490234375,9000
2017-06-06,31420.849609375,31430.3203125,31172.55078125,31190.560546875,31190.560546875,13600
2017-06-07,31252.7109375,31346.990234375,31172.98046875,31271.279296875,31271.279296875,9500
2017-06-08,31316.91015625,31354.509765625,31193.76953125,31213.359375,31213.359375,14000
2017-06-09,31196.859375,31289.990234375,31087.279296875,31262.060546875,31262.060546875,9800
2017-06-12,31225.4296875,31225.4296875,31044.279296875,31095.69921875,31095.69921875,6800
2017-06-13,31091.099609375,31260.76953125,31062.33984375,31103.490234375,31103.490234375,13300
2017-06-14,31147.689453125,31190.359375,31054.939453125,31155.91015625,31155.91015625,12700
2017-06-15,31222.890625,31229.439453125,31026.48046875,31075.73046875,31075.73046875,12700
2017-06-16,31160.470703125,31182.73046875,31017.1796875,31056.400390625,31056.400390625,13300
2017-06-19,31168.98046875,31362.150390625,31163.349609375,31311.5703125,31311.5703125,7500
2017-06-20,31392.529296875,31392.529296875,31261.490234375,31297.529296875,31297.529296875,8100
2017-06-21,31302.1796875,31336.439453125,31193.609375,31283.640625,31283.640625,35700
2017-06-22,31351.529296875,31522.869140625,31255.630859375,31290.740234375,31290.740234375,10200
2017-06-23,31352.5703125,31365.390625,31110.390625,31138.2109375,31138.2109375,89700
2017-06-27,31194.6796875,31294.9609375,30847.080078125,30958.25,30958.25,15300
2017-06-28,30988.869140625,31000.48046875,30798.69921875,30834.3203125,30834.3203125,9900
2017-06-29,30910.970703125,31097.919921875,30794.609375,30857.51953125,30857.51953125,12300
2017-06-30,30824.970703125,30965.44921875,30680.66015625,30921.609375,30921.609375,9200
2017-07-03,31156.0390625,31258.330078125,31017.109375,31221.619140625,31221.619140625,8100
2017-07-04,31331.2109375,31353.4609375,31166.369140625,31209.7890625,31209.7890625,8700
2017-07-05,31272.720703125,31284.640625,31177.779296875,31245.560546875,31245.560546875,6500
2017-07-06,31298.419921875,31460.69921875,31264.859375,31369.33984375,31369.33984375,10100
2017-07-07,31373.51953125,31426.2890625,31286.619140625,31360.630859375,31360.630859375,6200
2017-07-10,31510.619140625,31768.390625,31471.41015625,31715.640625,31715.640625,37900
2017-07-11,31789.5,31885.109375,31718.48046875,31747.08984375,31747.08984375,9100
2017-07-12,31813.240234375,31865.689453125,31731.4296875,31804.8203125,31804.8203125,8300
2017-07-13,31896.23046875,32091.51953125,31892.630859375,32037.380859375,32037.380859375,10500
2017-07-14,32099.9296875,32109.75,31897.869140625,32020.75,32020.75,7200
2017-07-17,32053.98046875,32131.919921875,32037.2109375,32074.779296875,32074.779296875,10300
2017-07-18,31775.5390625,31911.609375,31626.439453125,31710.990234375,31710.990234375,21600
2017-07-19,31882.80078125,31978.890625,31793.720703125,31955.349609375,31955.349609375,11300
2017-07-20,32033.8203125,32057.119140625,31859.5,31904.400390625,31904.400390625,11200
2017-07-21,32035.880859375,32062.23046875,31808.9296875,32028.890625,32028.890625,18000
